"V1","V2","V3","RamanArea","A254","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX.ohno","PeakA","PeakB","PeakC","PeakD","PeakE","PeakM","PeakN","PeakP","PeakT"
"ELAFISH901.csv","MILLIQBLANKSEPT22022.csv","ELAFISH901","561.480452311","10.8338255209351","7.48648183743677","1.95223330055765","0.40871761548947","0.0210718435690809","0.0187978503655155","1.1209709173841","-0.42670234288998","0.133089484913842","0.228127249337357","0.18575212744481","0.0474156397343736","0.0539665543715161","0.063689571805178","0.19702087675133","0.0177420816997678","0.0463636573430467","-0.0170501149643902",NA,"-0.00669953795238729"
"ELAFISH907.csv","MILLIQBLANKSEPT62022.csv","ELAFISH907","514.881859017","10.9881486606675","7.81056142154777","2.13896820211524","0.431788440244296","0.018887036116099","0.0201439669721594","0.937602615324103","0.570746083850621","-6.76613351034413","-0.114887354120414","-0.129799697987869","0.0827167579265158","0.00228848302057019","0.157698518633152","0.228427958332076","0.0782425152786108","0.101980821497311","0.0197881858976099",NA,"0.0117394378641772"
"ELAFISH908.csv","MILLIQBLANKSEPT62022.csv","ELAFISH908","514.881859017","10.6999548320003","7.3526954812363","1.97740347094281","0.438237220851692","0.0210954239158227","0.0188668454156891","1.11812141622152","0.620394496160713","0.159545839080961","0.252085760913565","0.201332663291079","0.0634765455124369","-0.00179216787672828","0.111870569976347","0.215893560430432","0.0323420047274499","0.0821399796728746","-0.00447344883073479",NA,"0.0104403301983723"
"ELAFISH912.csv","MILLIQBLANKSEPT62022.csv","ELAFISH912","514.881859017","10.1910538235481","6.97216768700983","1.79990185042117","0.360368176440396","0.0214620623939766","0.0196100763042801","1.09444053459865","0.687120333187691","0.192817825424038","0.25997950209652","0.206336294887283","0.080682776701815","-0.0170076343128442","0.092685257417211","0.214970424649654","0.0322200894081689","0.0786795881340462","-0.0210384877838705",NA,"0.0626362823252126"
"ELAFISH914.csv","MILLIQBLANKSEPT92022.csv","ELAFISH914","550.29337353","10.1865949549394","6.9696507763143","1.79228167669447","0.344715511804642","0.0213689367342139","0.0196390417329421","1.08808449133086","0.477287162005559","0.366608225814651","0.297207371446592","0.22911323045841","0.0737315345501293","0.00174636638817453","0.104567713723609","0.203201737389046","0.0764872527087914","0.0753528159615092","0.0241293079075016",NA,"-0.00801148254585549"
"ELAFISH919.csv","MILLIQBLANKSEPT82022.csv","ELAFISH919","492.940434482","10.2829491311733","7.11410729293295","1.79882592792913","0.362077172346192","0.0201711370984351","0.019458458819365","1.03662562825175","0.685594534262784","-0.0237486444674141","0.241119814561262","0.194276017296927","0.0781251971510356","0.00352984606880194","0.110183982054579","0.20304442557321","0.0410774866473905","0.0902222654812266","0.0128699069847741",NA,"0.0060684819216315"
"ELAFISH939.csv","MILLIQBLANKSEPT162022.csv","ELAFISH939","1061.668450013","11.259099666362","8.22376258341036","2.26231431232331","0.479294393992305","0.0156844220656365","0.0196267604226563","0.799134535087668","0.727479264108251","-79.0824767190013","0.630064081182802","0.386527185315081","0.0857708457878895","0.00249095630370177","0.07862625521438","0.0989189945305916","0.0677378805697883","0.0837364095433437","0.0715292733808164",NA,"0.0143568606264471"
"ELAFISH113.csv","MILLIQBLANKSEPT162022.csv","ELAFISH113","1061.668450013","10.6925766222097","7.32987507685644","1.92539136822347","0.371818075135707","0.0191684938634446","0.0200798198703608","0.95461483156722","0.580463065414032","-0.516506157895167","0.851141139706243","0.459792676770886","0.0856916935014584","-0.000842737040762421","0.0541180631374241","0.0943019025791396","0.0635637306003026","0.0624680432877161","0.0572227242013416",NA,"0.00574284201824821"
"ELAFISH115.csv","MILLIQBLANKSEPT92022.csv","ELAFISH115","550.29337353","11.4657650522774","8.06967663523983","2.15877181125939","0.426538603585336","0.021991051825567","0.0193277781326582","1.13779512961238","0.585394064507818","0.224512269745438","1.01256357135018","0.503121285590435","0.0543412573163912","0.0473844930902567","0.0705624486388887","0.216422217941867","0.0900260254048224","0.0966036426001869","0.0484335086213463",NA,"0.0544950724216087"
"ELAFISH120.csv","MILLIQBLANKSEPT152022.csv","ELAFISH120","501.1532072","11.1141361153909","7.68652282438274","2.14665117830463","0.456622542555892","0.0203643786807544","0.0191740346527947","1.06208104081976","0.211025952103088","0.106886682468461","0.383111247413236","0.276992359168324","0.113588954109684","0.0624824712065217","0.131676525933667","0.227202354307853","0.0525894233559207","0.0882403067694118","-0.0152400266434784",NA,"-0.0188961930872076"
"ELAFISH122.csv","MILLIQBLANKSEPT162022.csv","ELAFISH122","1061.668450013","11.1246375098355","7.66696677826389","2.12613368208696","0.415241256698726","0.0206904946329927","0.0201415399033126","1.02725485401391","0.565522801210691","-0.514214167125081","0.78246256642867","0.438978400537413","0.0861775123729913","0.00151639244596944","0.0558513651983937","0.0944779176573397","0.0616375621101902","0.0632407009442013","0.0652079193415074",NA,"0.0135600544535041"
"ELAFISH1001.csv","MILLIQBLANKSEPT122022.csv","ELAFISH1001","536.142548822","10.6089266075315","7.25386862394023","1.95181618265481","0.403364562895421","0.0218176327079686","0.0196320669246254","1.111326320949","0.555544821381927","0.508775957507919","0.273567465039519","0.214804062249682","0.0773318652900703","0.00444971668890992","0.0747121844871095","0.20277963709588","0.0289004117409025","0.0808921279318147","0.00895372145830754",NA,"0.0204209668438271"
"ELAFISH1002.csv","MILLIQBLANKSEPT92022.csv","ELAFISH1002","550.29337353","10.8890993498829","7.5613143628962","2.03683081533285","0.454421543835289","0.0215036780835247","0.0190011970597124","1.13170122997768","0.30028825616701","0.260868840415148","0.581501948967853","0.367689682170397","0.0899706604635417","0.0247453154741924","0.0897628526543551","0.204262350113022","0.0769784747115723","0.0691519673833852","0.0695986319709284",NA,"0.071407097504446"
"ELAFISH1005.csv","MILLIQBLANKSEPT122022.csv","ELAFISH1005","536.142548822","10.5898307048877","7.28867680554167","1.94552816357531","0.433420630687666","0.0217007211643719","0.0184305043050702","1.17743501779287","0.13584495145018","0.444545332827518","0.426108282066048","0.298790973605967","0.0701438905519045","0.009884048226371","0.0925503609231361","0.2149289621193","0.10996262010651","0.0618248662693831","0.0278406629942179",NA,"0.0394207770565912"
"ELAFISH1007.csv","MILLIQBLANKSEPT132022.csv","ELAFISH1007","630.241812424","10.5227649426069","7.28246892658215","1.97047457917542","0.434066667200977","0.0211085178994242","0.0203389512990921","1.03783708358486","0.627090448938032","-0.0480473960405234","0.282858098399172","0.22049055834947","0.0618204786175513","-0.00206634915679785","0.0553827010884911","0.17162025674375","0.0797512107069532","0.0612017559857564","0.00516055373309251",NA,"0.0431792629485065"
"ELAFISH1008.csv","MILLIQBLANKSEPT132022.csv","ELAFISH1008","630.241812424","11.4238291708738","8.11021309407747","2.27979065509697","0.530209034670838","0.0203860862173678","0.0179435293661228","1.13612466095196","0.692317353277787","-0.0159551761304556","0.7338660787276","0.423254187697212","0.0590969475294947","0.0254595276154699","0.0590381580209035","0.179401808540412","0.0800207039390263","0.0715395702339399","0.0228025703522012",NA,"0.0659593940177217"
"ELAFISH109.csv","MILLIQBLANKSEPT92022.csv","ELAFISH109","550.29337353","10.653258354185","7.31927349416518","2.01579789018199","0.41212011575188","0.0197093412972336","0.0188953631686865","1.04307819443746","0.423154282901662","0.273851110991767","0.31325520780133","0.238533383260506","0.0930137364564306","0.00739446535225978","0.0983501745402636","0.208091748029451","0.076849196582143","0.0717030142876291","0.0251071142879024",NA,"0.0194009644280787"
"ELAFISH930.csv","MILLIQBLANKSEPT152022.csv","ELAFISH930","501.1532072","10.5061035729511","7.25034257248955","1.95797468218905","0.435638520851415","0.0209971884744266","0.0181070971086839","1.15961097178612","0.636058086409787","0.164186111873999","0.231532813275243","0.188003771218637","0.0828361871628232","0.0131366555106069","0.150623312389385","0.231632725590482","0.0481863147033315","0.0981370406255377","-0.0120888855618896",NA,"-0.00170812993068029"
"ELAFISH903.csv","MILLIQBLANKSEPT232022.csv","ELAFISH903","439.327679048","10.5573886024254","7.36831338632747","2.09520323890285","0.463419403625469","0.0209438495408303","0.0195973373949607","1.06870893319497","2.20813756955344","1.45663989370254","0.0303534371668551","0.0294592477415492","0.104944364321671","0.0361741455664024","0.200160836968462","0.239012650604326","0.0933063438433094","0.137130479549713","0.0527516891032881",NA,"0.000280767191958613"
"ELAFISH1010.csv","MILLIQBLANKSEPT82022.csv","ELAFISH1010","492.940434482","10.240500267774","7.06132026530182","1.81397250524864","0.384748527209808","0.021795840488384","0.0179222229357193","1.21613488274072","0.386271708089404","-0.0517157898204469","0.264936240221434","0.209446319741029","0.0902228536615052","-0.0110035659039121","0.100563342232677","0.19658510742094","0.0412202764700617","0.0833206768479911","0.00921428138998131",NA,"0.00765104316814159"
"ELAFISH105.csv","MILLIQBLANKSEPT152022.csv","ELAFISH105","501.1532072","11.0081837488692","7.62883728561238","2.1735963410589","0.51443695966321","0.0201362539135216","0.0179870170023438","1.11948823481391","0.206735170890593","0.124796106302056","0.300140441746347","0.230852323417614","0.109964745054573","0.0204710339533508","0.126594975565853","0.232638014499351","0.108280295944279","0.115796845151891","0.00132713421984821",NA,"0.000247450618404355"
"ELAFISH913.csv","MILLIQBLANKSEPT152022.csv","ELAFISH913","501.1532072","10.236577973012","7.0744943017956","1.85338978870488","0.415049027048881","0.021510884937418","0.0187241714742785","1.14882973417369","0.398472595207421","0.112771040846268","0.334529259636552","0.250672105703893","0.0910861844346247","0.0067141780418692","0.107889150750487","0.218199810460759","0.0314816506511889","0.118327836639544","-0.0081688852332649",NA,"-0.00544322404111641"
"ELAFISH909.csv","MILLIQBLANKSEPT82022.csv","ELAFISH909","492.940434482","10.3069889453401","7.07313740384197","1.88713377316499","0.428741630281068","0.0208959378055021","0.018005007326361","1.16056258277154","0.687780079291441","0.0101426828573357","0.267835571680637","0.211254186002682","0.0784255890490555","-0.00154494003801257","0.0804946199341875","0.203751419619532","0.041220798932756","0.0940468048255777","0.0173011518037067",NA,"0.0165185997252146"
"ELACTL2L222224.csv","MILLIQBLANKSEPT72022.csv","ELACTL2L222224","445.062504498","10.2032693979677","6.91694559326086","1.81233189624672","0.403792422311577","0.0219677295672773","0.018596560747424","1.18127915508895","0.383854521540089","-0.460218156915648","0.277758680837052","0.217379607748072","0.153099775531932","0.0195965890318274","0.108536547452766","0.226383943469222","0.0136435564147659","0.120203580336768","0.0387727937508861",NA,"-0.00249565037509789"
"ELAFISH948.csv","MILLIQBLANKSEPT72022.csv","ELAFISH948","445.062504498","10.3771834948994","7.12995865043516","1.91475876337793","0.454976081468859","0.0207971666448253","0.0189553865734325","1.09716394146106","0.491804840840263","-0.322737521548737","0.365357199253617","0.267590927453521","0.158721917882784","0.0337548376407156","0.123739896221552","0.241224748344404","0.103322090656049","0.13630789120095","0.0531324754258113",NA,"-0.00692916636755033"
"ELAFISH944.csv","MILLIQBLANKSEPT152022.csv","ELAFISH944","501.1532072","10.7993849549199","7.64408204184328","2.03742169880004","0.431322742074264","0.0176211031398168","0.0191585520997446","0.919751296866097","0.321784485969489","0.160252365384118","-0.0225580934949964","-0.0230787050819792","0.0577958612836023","0.0137954753288758","0.165887438618667","0.236285252700723","0.111808935100802","0.129349589312617","0.00884766665340747",NA,"0.00433867698681291"
"ELACTL1L239.csv","MILLIQBLANKSEPT82022.csv","ELACTL1L239","492.940434482","10.4108269630484","7.0785563229008","1.91613398019959","0.383658417762477","0.0208780834295402","0.0184618638365564","1.13087625466067","0.253661148656739","-0.018295778854332","0.291955860796685","0.225979748732786","0.0905747474956853","-0.0100300495009564","0.107400256506782","0.207974585247683","0.127682545686617","0.0833497652327514","0.0134190428389835",NA,"-0.0123483214159308"
"ELACTL2L239.csv","MILLIQBLANKSEPT122022.csv","ELACTL2L239","536.142548822","10.4025633770435","7.12900508632305","1.99414155278532","0.443748450334474","0.0206379619620431","0.0192262006741638","1.07342903113335","0.329744981984592","0.483208946665978","0.370341512925448","0.270254903199153","0.0734013752490487","0.0442519277474921","0.0928320175130749","0.211385458583652","0.067310876755157","0.0652124191684013","-0.00583076880234544",NA,"0.0773671861523162"
"ELAFISH905.csv","MILLIQBLANKSEPT122022.csv","ELAFISH905","536.142548822","10.3217632525119","7.09122062159914","1.86959402532038","0.380064371125196","0.020880875835222","0.0186967027948214","1.11682129541074","0.533859815325382","0.541065515833403","0.276166313344251","0.216403074157744","0.0688134038555086","-0.00735712470567397","0.11318791501691","0.206725634866958","0.0289241000652193","0.0931280913758441","0.0123954243273151",NA,"0.00706653783267137"
"ELAFISH923.csv","MILLIQBLANKSEPT122022.csv","ELAFISH923","536.142548822","10.061110058796","6.80094668270071","1.73751158634107","0.357010177704691","0.0219337148294144","0.0185617233566423","1.18166370697285","0.129878522217372","0.929368283363068","0.240849012592259","0.194100176692006","0.068329037418791","-0.0150092905496068","0.0980683379547684","0.202451438971253","0.0288798773777734","0.0674859899450497","0.011756796701127",NA,"0.0143947408136012"
"ELAFISH110.csv","MILLIQBLANKSEPT82022.csv","ELAFISH110","492.940434482","10.6311765111753","7.2669739914652","1.88951300686579","0.345318882554843","0.0211227536377342","0.0183001102042864","1.15424188171209","0.110479120297864","0.00760536622358327","0.314256424101166","0.239113477657976","0.0909322295251944","-0.00799041786097009","0.107083614814126","0.207525272334835","0.108653621585983","0.086823056821629","-0.00706238348230542",NA,"0.00304038087630805"
"ELAFISH104.csv","MILLIQBLANKSEPT122022.csv","ELAFISH104","536.142548822","10.6572906147121","7.31060949305481","2.017814539471","0.374792418796338","0.0205718519089358","0.019168340272706","1.07322030057179","0.28545555166979","0.52549480767744","0.326950015964553","0.246392111255898","0.0702123695452266","0.0510684541357952","0.0955378144016319","0.210756801350206","0.0631558129075203","0.0681372531925123","-0.00214672620378447",NA,"-0.00629644134472321"
"ELAFISH937.csv","MILLIQBLANKSEPT72022.csv","ELAFISH937","445.062504498","10.3371103443545","7.01852494044417","1.89649020735915","0.379374236672405","0.0206420297388635","0.0193812803564769","1.0650498501233","0.603931510151368","-0.262542763302432","0.316101339481012","0.240180090999423","0.153156714059042","0.0101381465511359","0.175263484415908","0.240482645609373","0.102854370125201","0.120208815658739","0.0569371860538328",NA,"-0.0134245893304364"
"ELAFISH121.csv","MILLIQBLANKSEPT72022.csv","ELAFISH121","445.062504498","10.960839404586","7.46050964865823","2.00312999228233","0.359099591485415","0.02092143433219","0.0208603788463655","1.00292686371011","0.166865235606579","-0.36035863868884","0.64120021809374","0.39068982018446","0.149694244252884","0.0267457993771209","0.130702638831298","0.240328086147359","0.10271622565603","0.0978027507439746","0.07191850853802",NA,"0.0506541808492394"
"ELAPREFILTER1.csv","MILLIQBLANKSEPT232022.csv","ELAPREFILTER1","439.327679048","10.3910335037446","7.09363317439961","1.89543988602043","0.326842526571903","0.0212711302254785","0.0198100245039619","1.07375587653738","0.456390514500322","0.0352418234879992","0.37013599094105","0.270145440590047","0.0909336145724123","0.0328838629034396","0.129945418453797","0.227669375345928","0.136072627751548","0.146224007373824","-0.00372608354318253",NA,"0.0843681240143852"
"ELAFISH915.csv","MILLIQBLANKSEPT122022.csv","ELAFISH915","536.142548822","10.1037510035077","6.83998297262112","1.76154547041073","0.330222165938184","0.0216281250438598","0.0190259098306611","1.13677218258467","0.305764935218199","0.654886956234306","0.295695458934373","0.228213703224339","0.0737104300682104","-0.00443295560390029","0.0832258638895737","0.206359115807536","0.0288567349556372","0.077069899085304","0.00433732766206792",NA,"0.0941132956222824"
"ELAFISH946.csv","MILLIQBLANKSEPT192022.csv","ELAFISH946","531.301785531","12.1754249168638","8.81995023597609","2.87278339149811","0.902918508507577","0.0175635317448357","0.0147326923806003","1.19214677745956","1.0653422532433","0.150546979071779","0.127952760115444","0.113438048684192","0.0459441425535307","0.0233101587469211","0.147916010613202","0.209076223110622","0.0850290576364929","0.118336031419623","0.0284027581318913",NA,"0.0125386843397254"
"ELAFISH1004.csv","MILLIQBLANKSEPT222022.csv","ELAFISH1004","427.332038096","10.472064956869","7.30176526267693","1.84752092791281","0.450919843768235","0.0201861956582818","0.0170352233349309","1.18496806654068","0.220405063037882","-0.116857668247819","0.572385516553324","0.364023651024206","0.105740885013287","0.0346307090066412","0.134481638750383","0.247497139532784","0.0383474750654089","0.121236105496809","0.0353055303688988",NA,"0.0282907960178219"
"ELAFISH949.csv","MILLIQBLANKSEPT202022.csv","ELAFISH949","711.761915336","10.0090133210613","6.75459376982491","1.78243484078721","0.36628772100196","0.0213249233870232","0.0195666438014939","1.08986107190212","0.703066062049975","0.225705229949418","0.347060441342976","0.257642812966111","0.0599161914534433","-0.00320181299853712","0.0772355226882927","0.156414401651845","0.0220100327857202","0.049869129618949","-0.00177359756339803",NA,"-0.0153501556985175"
"ELAFISH1015.csv","MILLIQBLANKSEPT222022.csv","ELAFISH1015","427.332038096","10.0481330290102","6.84412387033225","1.8376213825371","0.380764390655397","0.0208205585623074","0.0192073627719046","1.08398840640228","0.28106821734986","-0.12192183219375","0.382540332782849","0.276693795987024","0.104131514593446","0.0310038713232404","0.13602251631142","0.247662104413108","0.0606528842781099","0.10879971655862","0.03395302244226",NA,"-0.00887468602276902"
"ELAFISH932.csv","MILLIQBLANKSEPT232022.csv","ELAFISH932","439.327679048","10.1879794636442","7.25919254702665","1.82461910992779","0.383654508411108","0.0176808659058956","0.0178367564923618","0.991260149426105","0.18174338633396","0.0573923035946358","0.339461243658129","0.253431180084796","0.0818855400152811","0.0123534630363454","0.133770823263583","0.218318007142362","0.0382639161809447","0.167697505590231","0.0240414950191366",NA,"-0.0076526389554597"
"ELAFISH922.csv","MILLIQBLANKSEPT202022.csv","ELAFISH922","711.761915336","11.4897442439733","8.15574520214446","2.31161260159332","0.666862857601142","0.0210433570526003","0.0160741516608934","1.3091426220518","1.3741779502896","0.215940557363722","0.517330338333515","0.340947732516638","0.0572227251500312","0.0301598219703211","0.0792295964700872","0.162343407747202","0.0832801574673238","0.0440442672636739","0.00928220072187825",NA,"0.00986105801725767"
"ELAFISH1011.csv","MILLIQBLANKSEPT82022.csv","ELAFISH1011","492.940434482","11.7661036352561","8.26151306051324","2.30562879610953","0.640160269275982","0.0202215418361497","0.017230250433231","1.17360696029987","0.753970724004728","-0.0669681407509364","0.416767416731749","0.294167844213388","0.0744684683176259","0.0284332044477418","0.0776530947719186","0.218210992978937","0.132972917335867","0.0859953930357143","0.033588226955144",NA,"0.0533635543980252"
"ELAFISH947.csv","MILLIQBLANKSEPT192022.csv","ELAFISH947","531.301785531","10.7811045660842","7.55780516930265","2.0627189771143","0.493479044094343","0.0204363809659796","0.0180166327248092","1.13430635336415","0.537835548258767","0.0590659779688228","0.340899044289062","0.254231700545215","0.104963480171824","0.0143384052503818","0.125348228687694","0.200411561352367","0.0347026964501508","0.0891419194615204","0.0314673487383414",NA,"0.00573115772056521"
"ELAFISH931.csv","MILLIQBLANKSEPT202022.csv","ELAFISH931","711.761915336","10.9885424010358","7.84564840098604","2.18601954480411","0.581716656549928","0.0185660531513286","0.0161778013600281","1.14762523894015","0.332046892051187","0.166211649076808","0.598957346177748","0.374592447765748","0.0593692550789074","0.0183796284352717","0.076570057728424","0.158575118860542","0.0747995420976519","0.057980604742977","0.0144440581117333",NA,"0.016094995804809"
"ELAFISH1009.csv","MILLIQBLANKSEPT222022.csv","ELAFISH1009","427.332038096","10.3326721576695","7.05702893536268","1.8412360165265","0.365340189498297","0.0213386994979207","0.0185937201724926","1.14762937701349","0.371120011812673","-0.0629695647182142","0.430201973137721","0.300798055951427","0.0960017968090721","0.0329665861145179","0.106778820076239","0.247137001128183","0.0382864310905879","0.128854980395889","0.0112383576733383",NA,"0.00383595434313905"
"ELAFISH902.csv","MILLIQBLANKSEPT222022.csv","ELAFISH902","427.332038096","10.6109380263607","7.29055568436775","1.91866750576995","0.421878903357564","0.0208753031053115","0.0181174866444565","1.15221849006848","0.517211875958106","-0.109246482275208","0.389252064644397","0.280188221094372","0.115436336730229","0.0521630167550697","0.132841660237167","0.243760582160142","0.0383647092425989","0.121378097845206","-0.00211722722320151",NA,"0.0107878436189418"
"ELAFISH1006.csv","MILLIQBLANKSEPT232022.csv","ELAFISH1006","439.327679048","11.2805326154424","7.78634044116268","2.01860947043418","0.464684036808095","0.018695936948577","0.0176414769422473","1.05977163985655","0.189461848117337","-0.0118303266730465","0.827701237516183","0.452864626081348","0.0849908211340188","0.0481079733204872","0.146263702001771","0.224464452464179","0.132332317049281","0.147749044628512","0.049057451001755",NA,"0.0362639876391909"
"ELAFISH116.csv","MILLIQBLANKSEPT202022.csv","ELAFISH116","711.761915336","11.7142127881705","8.21445479023988","2.32479778785181","0.578708109465948","0.0195235243097876","0.0176672109256459","1.10507110556127","0.60885863662443","0.180141249729463","0.527269631798406","0.345236768164853","0.0574351073151439","0.0065708932306686","0.0788749162509272","0.161422309946665","0.0801446640152072","0.036090586562307","0.0262918185219817",NA,"0.0352644324401655"
