retriever_date,dataset_name,monitoring_location_name,monitoring_location,monitoring_sublocation,monitoring_station,site_code,year,activity_start_date,activity_start_time,activity_end_date,activity_end_time,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_end_depth,layer_collection_start_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_status_id,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,activity_media_name,analysis_start_date,laboratory_name,laboratory_sample_id,field_comment,precip_rain_gauge_mm,digital_object_identifier,update_date,update_account
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,9:40:58,,,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),439,ug/L,3.5,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-01,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,5,m,PARTC,Carbon,as C,Non-Filterable (Particle),535,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-03,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,10,m,PARTC,Carbon,as C,Non-Filterable (Particle),1107,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-04,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,15,m,PARTC,Carbon,as C,Non-Filterable (Particle),681,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-05,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,9:40:58,,,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),56,ug/L,3.5,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-01,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,9:43:03,,,,meta,PARTN,Nitrogen,as N,Non-Filterable (Particle),90,ug/L,11,4,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-02,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,5,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),60,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-03,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,10,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),154,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-04,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,15,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),99,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-05,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,20,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),72,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-06,,,,2023-05-16,chay
2022-06-27,LTER,224 LA CB,224,LA,CB,,2022,2022-06-27,,,,25,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),196,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022062703-07,,,,2023-05-16,chay
2022-07-25,LTER,224 LA CB,224,LA,CB,,2022,2022-07-25,9:10:23,,,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),443,ug/L,3.75,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022072502-01,,,,2023-05-16,chay
2022-07-25,LTER,224 LA CB,224,LA,CB,,2022,2022-07-25,9:25:28,,,,meta,PARTC,Carbon,as C,Non-Filterable (Particle),645,ug/L,11,4.25,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022072502-02,,,,2023-05-16,chay
2022-07-25,LTER,224 LA CB,224,LA,CB,,2022,2022-07-25,9:10:23,,,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),40,ug/L,3.75,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022072502-01,,,,2023-05-16,chay
2022-07-25,LTER,224 LA CB,224,LA,CB,,2022,2022-07-25,9:25:28,,,,meta,PARTN,Nitrogen,as N,Non-Filterable (Particle),68,ug/L,11,4.25,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022072502-02,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,20,m,PARTC,Carbon,as C,Non-Filterable (Particle),1037,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-06,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,9:36:54,,,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),467,ug/L,4,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-01,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,25,m,PARTC,Carbon,as C,Non-Filterable (Particle),1578,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-07,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,9:38:58,,,,meta,PARTC,Carbon,as C,Non-Filterable (Particle),557,ug/L,11,4.5,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-02,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,15,m,PARTC,Carbon,as C,Non-Filterable (Particle),538,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-05,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,10,m,PARTC,Carbon,as C,Non-Filterable (Particle),824,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-04,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,5,m,PARTC,Carbon,as C,Non-Filterable (Particle),604,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-03,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,25,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),238,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-07,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,20,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),118,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-06,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,15,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),81,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-05,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,10,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),111,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-04,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,,,,5,m,PARTN,Nitrogen,as N,Non-Filterable (Particle),62,ug/L,,,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-03,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,9:38:58,,,,meta,PARTN,Nitrogen,as N,Non-Filterable (Particle),71,ug/L,11,4.5,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-02,,,,2023-05-16,chay
2022-08-08,LTER,224 LA CB,224,LA,CB,,2022,2022-08-08,9:36:54,,,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),56,ug/L,4,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022080802-01,,,,2023-05-16,chay
2022-08-22,LTER,224 LA CB,224,LA,CB,,2022,2022-08-22,8:57:15,,,,meta,PARTC,Carbon,as C,Non-Filterable (Particle),419,ug/L,12,4.75,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022082202-02,,,,2023-05-16,chay
2022-08-22,LTER,224 LA CB,224,LA,CB,,2022,2022-08-22,8:37:55,,,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),407,ug/L,4.25,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022082202-01,,,,2023-05-16,chay
2022-08-22,LTER,224 LA CB,224,LA,CB,,2022,2022-08-22,8:57:15,,,,meta,PARTN,Nitrogen,as N,Non-Filterable (Particle),49,ug/L,12,4.75,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022082202-02,,,,2023-05-16,chay
2022-08-22,LTER,224 LA CB,224,LA,CB,,2022,2022-08-22,8:37:55,,,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),38,ug/L,4.25,0,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022082202-01,,,,2023-05-16,chay
2022-06-07,LTER,239 LA CB,239,,,,2022,2022-06-07,9:18:21,,,,meta,PARTC,Carbon,as C,Non-Filterable (Particle),533,ug/L,6,3,10,ug/L,Method Detection Level,Preliminary,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Fourth Edition, 20XX",Lake Water,,BASL - UAlberta,2022060703-02,,,,2023-05-16,chay
